x,y,file
16.317251205444336,11.483747482299805,particle_0_14-12-12.jpg
36.2330436706543,-4.746692180633545,particle_1_18-27-17.jpg
-34.82052993774414,-25.92412567138672,particle_2_7-10-11.jpg
-10.87017822265625,13.059651374816893,particle_3_16-14-41.jpg
-21.326940536499023,12.538429260253906,particle_4_12-30-30.jpg
-19.446319580078125,-5.51127290725708,particle_5_12-12-12.jpg
21.48719787597656,-13.673348426818846,particle_6_10-12-11.jpg
47.01645278930663,9.731401443481445,particle_7_25-22-18.jpg
-27.362173080444332,-9.996968269348146,particle_8_11-10-12.jpg
-20.0051212310791,-8.722817420959473,particle_9_12-10-11.jpg
-9.804229736328127,-1.984359622001648,particle_10_12-10-13.jpg
9.098544120788574,8.196181297302246,particle_11_13-11-14.jpg
-12.32852268218994,7.413945198059082,particle_12_40-65-48.jpg
-37.38927078247071,-28.79880332946777,particle_13_6-11-11.jpg
8.235513687133789,-18.419954299926758,particle_14_25-22-15.jpg
6.524325847625732,-5.318399906158448,particle_15_12-11-16.jpg
-17.173246383666992,-4.52739715576172,particle_16_12-15-11.jpg
-33.05286407470703,-14.324369430541994,particle_17_8-9-14.jpg
-33.400516510009766,-17.20021820068359,particle_18_8-9-13.jpg
12.397264480590819,-21.448657989501957,particle_19_20-13-18.jpg
-3.320590019226074,13.676010131835934,particle_20_25-28-23.jpg
12.392541885375978,-26.44633293151856,particle_21_20-21-30.jpg
-34.73130798339844,-29.30323028564453,particle_22_7-10-10.jpg
-22.791898727416992,19.341894149780273,particle_23_22-21-30.jpg
-32.14978790283203,19.960657119750977,particle_24_14-14-23.jpg
44.224475860595696,4.187926769256592,particle_25_46-31-29.jpg
-29.34118461608887,-11.062639236450195,particle_26_11-9-13.jpg
14.269930839538576,-1.76525342464447,particle_27_18-13-9.jpg
-31.096252441406246,-16.750581741333008,particle_28_9-9-12.jpg
29.86383819580078,-7.453188419342042,particle_29_17-13-15.jpg
42.69477081298828,9.00576972961426,particle_30_19-13-16.jpg
-2.5087025165557857,2.942949533462524,particle_31_18-17-25.jpg
11.382760047912596,8.073003768920898,particle_32_19-12-13.jpg
22.106491088867188,-13.902952194213867,particle_33_16-12-10.jpg
24.967735290527344,-13.149282455444336,particle_34_15-17-13.jpg
-31.988443374633786,-18.153024673461918,particle_35_9-11-12.jpg
-28.22209930419921,30.020626068115238,particle_36_11-31-16.jpg
-10.780435562133789,-2.3635783195495605,particle_37_12-11-12.jpg
31.12621307373047,-2.526533603668213,particle_38_19-26-18.jpg
4.949530124664307,7.027631759643556,particle_39_13-20-16.jpg
-7.138235092163087,9.646547317504883,particle_40_21-27-30.jpg
-19.425598144531246,35.25211715698242,particle_41_16-16-11.jpg
10.646686553955078,-23.983385086059563,particle_42_22-28-17.jpg
-26.15456199645996,-25.05483436584473,particle_43_9-11-9.jpg
-21.06749725341797,-8.444841384887694,particle_44_12-12-12.jpg
-18.597852706909176,-18.858739852905277,particle_45_11-11-15.jpg
6.347686767578124,5.61237621307373,particle_46_14-15-15.jpg
13.933958053588867,-10.867811203002928,particle_47_11-17-13.jpg
4.301088809967041,20.33751678466797,particle_48_13-11-14.jpg
-24.76693153381348,-11.220263481140137,particle_49_10-9-12.jpg
6.077375888824463,7.8107991218566895,particle_50_16-14-14.jpg
4.248912334442139,22.118791580200195,particle_51_13-12-14.jpg
-33.71957397460937,-14.944512367248537,particle_52_9-11-14.jpg
41.219135284423835,7.7155561447143555,particle_53_16-16-16.jpg
-30.38292121887207,-20.975711822509762,particle_54_9-12-11.jpg
-23.52276229858398,-11.213214874267578,particle_55_10-12-12.jpg
-14.302017211914064,12.931362152099606,particle_56_14-17-50.jpg
38.67248535156249,10.060006141662596,particle_57_17-14-16.jpg
44.64986801147461,18.353555679321286,particle_58_15-15-16.jpg
-23.13482856750488,-16.948442459106445,particle_59_9-10-10.jpg
11.362963676452637,-26.561887741088864,particle_60_24-17-25.jpg
-11.806136131286621,3.9734506607055664,particle_61_63-33-63.jpg
6.25681209564209,7.3713526725769025,particle_62_14-16-14.jpg
47.50036621093751,9.834183692932127,particle_63_23-19-20.jpg
-26.413993835449215,-18.028541564941406,particle_64_9-12-11.jpg
-34.148086547851555,-12.856684684753418,particle_65_10-10-15.jpg
15.400203704833984,10.805325508117678,particle_66_14-16-10.jpg
13.800826072692873,-9.62637996673584,particle_67_14-13-12.jpg
22.206438064575195,-1.4478553533554075,particle_68_15-16-39.jpg
-19.7030029296875,22.45602035522461,particle_69_36-31-29.jpg
-28.53300666809082,-11.915552139282225,particle_70_10-10-12.jpg
15.159818649291994,-25.166734695434567,particle_71_16-13-19.jpg
13.168067932128906,-19.949363708496094,particle_72_15-15-16.jpg
-2.578111171722412,18.99460220336914,particle_73_14-12-20.jpg
16.53357696533203,-10.639835357666016,particle_74_10-12-13.jpg
41.763633728027344,6.334028720855714,particle_75_17-18-23.jpg
-13.656141281127928,-2.4125216007232666,particle_76_12-13-11.jpg
28.673494338989254,1.0193620920181274,particle_77_30-36-37.jpg
-34.866607666015625,-22.639135360717773,particle_78_8-9-12.jpg
-15.011944770812988,12.402226448059082,particle_79_16-33-42.jpg
-27.01684188842773,-8.483741760253906,particle_80_12-13-12.jpg
0.6947041749954225,12.281786918640137,particle_81_19-25-17.jpg
8.053155899047853,15.51945972442627,particle_82_14-22-19.jpg
-33.72711181640624,19.860094070434567,particle_83_22-11-22.jpg
13.573439598083498,-23.27421569824219,particle_84_20-15-15.jpg
40.94011688232422,-13.529114723205565,particle_85_21-13-44.jpg
-28.412332534790043,-37.5500373840332,particle_86_35-7-11.jpg
-21.11177635192871,-7.480398178100587,particle_87_9-10-12.jpg
13.366195678710934,3.8850252628326407,particle_88_12-14-10.jpg
-26.520175933837884,-18.349988937377926,particle_89_9-12-11.jpg
-30.54435157775879,29.748676300048825,particle_90_20-18-17.jpg
-24.55594253540039,27.05726432800293,particle_91_26-32-22.jpg
-28.293931961059567,-7.267293930053712,particle_92_11-15-14.jpg
47.372318267822266,10.191482543945312,particle_93_24-19-22.jpg
27.549798965454098,-18.05387687683105,particle_94_4-15-17.jpg
45.154579162597656,14.045982360839844,particle_95_19-14-17.jpg
-28.80167961120605,-10.517415046691895,particle_96_12-10-13.jpg
-9.488835334777832,-26.88763427734375,particle_97_85-8-16.jpg
10.754956245422365,3.222939014434815,particle_98_10-14-13.jpg
30.084207534790043,0.1209338828921318,particle_99_17-24-23.jpg
12.122416496276855,-18.70287322998047,particle_100_15-18-13.jpg
-27.94975471496582,31.51504898071289,particle_101_16-34-15.jpg
11.940274238586424,10.413370132446287,particle_102_13-12-12.jpg
-23.092884063720703,-6.046607971191406,particle_103_11-10-14.jpg
-12.84354782104492,-4.589644432067871,particle_104_11-10-11.jpg
6.437221050262451,-9.010029792785645,particle_105_28-21-15.jpg
13.0723876953125,13.183777809143066,particle_106_11-13-12.jpg
-9.554813385009766,-27.00031471252441,particle_107_76-9-15.jpg
-9.440245628356932,-26.801403045654297,particle_108_94-9-15.jpg
-13.27314758300781,-4.988385200500488,particle_109_11-10-12.jpg
28.660785675048825,-6.4005370140075675,particle_110_19-15-17.jpg
47.57453155517577,12.498542785644531,particle_111_21-31-24.jpg
-15.86859130859375,30.266626358032223,particle_112_8-13-10.jpg
10.172720909118652,-17.503450393676754,particle_113_15-19-12.jpg
25.99706268310547,-13.845027923583984,particle_114_15-12-14.jpg
-25.32898139953613,-7.817922592163087,particle_115_10-13-13.jpg
13.119500160217283,-8.215907096862793,particle_116_13-16-13.jpg
9.798456192016602,4.181721687316895,particle_117_12-15-13.jpg
8.371009826660156,-18.5678768157959,particle_118_22-21-12.jpg
-23.102436065673825,39.245952606201165,particle_119_53-15-12.jpg
14.423358917236326,12.391246795654297,particle_120_12-16-11.jpg
-26.4526424407959,-22.829605102539066,particle_121_9-10-10.jpg
8.995359420776367,1.6800140142440796,particle_122_12-11-14.jpg
-23.05692481994629,27.7871036529541,particle_123_24-41-20.jpg
-6.667749881744385,8.846904754638672,particle_124_24-24-31.jpg
-25.87281608581543,-5.870665550231933,particle_125_12-12-9.jpg
-16.23046875,-5.988115310668944,particle_126_12-13-9.jpg
-27.308216094970707,-23.472692489624023,particle_129_10-10-10.jpg
-30.27557182312012,-9.15516757965088,particle_130_10-16-13.jpg
-35.59093475341797,-17.300769805908203,particle_131_10-15-14.jpg
-25.91946220397949,-17.14785766601562,particle_132_10-14-11.jpg
18.109270095825195,-20.58063316345215,particle_133_17-15-13.jpg
-20.597949981689453,-5.884367942810059,particle_134_10-13-13.jpg
-27.99477195739746,-23.07046699523926,particle_136_9-8-10.jpg
12.07328414916992,-15.343178749084474,particle_137_14-12-16.jpg
-5.420875072479248,4.328640460968018,particle_138_27-17-30.jpg
-12.549898147583006,-5.171537399291992,particle_139_11-13-12.jpg
-23.861949920654293,-19.36943244934082,particle_140_8-11-10.jpg
-3.3798253536224365,20.258056640625,particle_141_13-14-21.jpg
8.192384719848633,-23.42540740966797,particle_142_26-14-25.jpg
-28.881103515625,-15.77830123901367,particle_143_10-10-12.jpg
41.85150146484375,15.31154632568359,particle_144_21-18-21.jpg
32.030250549316406,-3.057603120803833,particle_145_18-19-13.jpg
-28.595956802368164,-27.382953643798828,particle_146_9-11-9.jpg
23.66427612304688,-14.734809875488281,particle_147_15-10-14.jpg
10.470046043395996,-23.440565109252926,particle_148_30-17-19.jpg
-8.387238502502441,-5.33336067199707,particle_149_10-11-11.jpg
11.248230934143066,-3.6488416194915767,particle_150_11-14-13.jpg
-32.65763854980469,-11.747788429260254,particle_151_9-10-15.jpg
-9.577672958374022,-27.03473663330078,particle_152_79-20-14.jpg
-22.72915267944336,31.969856262207035,particle_153_26-15-18.jpg
-20.32865715026856,18.559556961059567,particle_154_21-8-33.jpg
51.31658172607421,8.931095123291014,particle_158_42-34-59.jpg
-9.753748893737793,-27.28286361694336,particle_159_66-16-9.jpg
-8.832089424133299,-25.67206192016601,particle_161_187-11-21.jpg
3.2730121612548824,21.191999435424805,particle_162_11-10-14.jpg
10.927836418151855,-15.70833110809326,particle_163_16-13-15.jpg
-17.47201156616211,26.905460357666012,particle_164_103-9-15.jpg
-20.853073120117188,32.1219596862793,particle_165_50-8-16.jpg
-18.252695083618164,-8.82968521118164,particle_166_9-11-12.jpg
10.760630607604979,-11.58156585693359,particle_167_13-15-14.jpg
-8.395185470581055,-5.754181861877441,particle_168_9-11-10.jpg
-15.026435852050781,-4.901179790496825,particle_169_11-13-10.jpg
35.276931762695305,7.016036987304688,particle_170_28-13-30.jpg
4.417458534240723,19.511632919311523,particle_171_14-10-15.jpg
40.51785278320313,7.615306377410888,particle_172_14-18-17.jpg
46.49421691894531,9.261197090148924,particle_173_22-18-18.jpg
-22.18326950073242,36.52550506591796,particle_174_21-14-14.jpg
-7.00804042816162,3.757645606994629,particle_175_19-13-35.jpg
38.97915649414063,9.452322959899902,particle_176_15-16-15.jpg
9.947241783142092,20.751384735107422,particle_177_11-18-11.jpg
33.986961364746094,-1.5066325664520264,particle_178_15-13-16.jpg
12.728729248046877,-25.65431022644043,particle_179_20-12-23.jpg
48.20287704467772,12.16437816619873,particle_180_28-30-15.jpg
26.2047176361084,-16.220632553100582,particle_181_11-13-11.jpg
31.34635734558105,-12.573543548583984,particle_182_11-13-12.jpg
-26.855337142944332,-28.275138854980465,particle_183_8-14-8.jpg
15.327694892883299,-2.9530014991760254,particle_184_16-15-9.jpg
-23.100498199462887,-17.075664520263672,particle_185_8-11-10.jpg
39.17824172973633,-15.471579551696774,particle_186_33-36-28.jpg
4.227589130401612,-2.023300409317017,particle_187_16-14-19.jpg
13.158068656921385,-24.186403274536133,particle_188_24-24-12.jpg
